# CosmoRec v3.0 beta (with CosmoSpec module) output. The columns are z, Xe=Ne/NH, XHI, XHeI, XHeII, Te
#
8.44371437e+03 1.15902575e+00 1.55139951e-14 9.64311072e-19 1.01922669e-06 2.30202908e+04
8.44287429e+03 1.15902575e+00 1.55219015e-14 9.67848930e-19 1.02185948e-06 2.30180007e+04
8.44203420e+03 1.15902575e+00 1.55298138e-14 9.71400565e-19 1.02449968e-06 2.30157107e+04
8.44119412e+03 1.15902574e+00 1.55377323e-14 9.74965924e-19 1.02714718e-06 2.30134206e+04
8.44035404e+03 1.15902574e+00 1.55456567e-14 9.78545156e-19 1.02980211e-06 2.30111305e+04
8.43951395e+03 1.15902574e+00 1.55535872e-14 9.82138247e-19 1.03246442e-06 2.30088405e+04
8.43867387e+03 1.15902574e+00 1.55615238e-14 9.85745323e-19 1.03513420e-06 2.30065504e+04
8.43783378e+03 1.15902573e+00 1.55694664e-14 9.89366353e-19 1.03781137e-06 2.30042603e+04
8.43699370e+03 1.15902573e+00 1.55774150e-14 9.93001500e-19 1.04049609e-06 2.30019703e+04
8.43615362e+03 1.15902573e+00 1.55853698e-14 9.96650703e-19 1.04318823e-06 2.29996802e+04
8.43531353e+03 1.15902573e+00 1.55933306e-14 1.00031414e-18 1.04588795e-06 2.29973901e+04
8.43447345e+03 1.15902572e+00 1.56012975e-14 1.00399177e-18 1.04859517e-06 2.29951001e+04
8.43363336e+03 1.15902572e+00 1.56092704e-14 1.00768372e-18 1.05130999e-06 2.29928100e+04
8.43279328e+03 1.15902572e+00 1.56172495e-14 1.01138998e-18 1.05403236e-06 2.29905199e+04
8.43195320e+03 1.15902571e+00 1.56252347e-14 1.01511071e-18 1.05676239e-06 2.29882298e+04
8.43111311e+03 1.15902571e+00 1.56332259e-14 1.01884585e-18 1.05950000e-06 2.29859398e+04
8.43027303e+03 1.15902571e+00 1.56412233e-14 1.02259556e-18 1.06224530e-06 2.29836497e+04
8.42943294e+03 1.15902571e+00 1.56492268e-14 1.02635982e-18 1.06499825e-06 2.29813596e+04
8.42859286e+03 1.15902570e+00 1.56572364e-14 1.03013877e-18 1.06775894e-06 2.29790696e+04
8.42775278e+03 1.15902570e+00 1.56652521e-14 1.03393238e-18 1.07052731e-06 2.29767795e+04
8.42691269e+03 1.15902570e+00 1.56732740e-14 1.03774080e-18 1.07330347e-06 2.29744894e+04
8.42607261e+03 1.15902570e+00 1.56813020e-14 1.04156400e-18 1.07608736e-06 2.29721994e+04
8.42523252e+03 1.15902569e+00 1.56893361e-14 1.04540214e-18 1.07887909e-06 2.29699093e+04
8.42439244e+03 1.15902569e+00 1.56973764e-14 1.04925517e-18 1.08167858e-06 2.29676192e+04
8.42355236e+03 1.15902569e+00 1.57054229e-14 1.05312327e-18 1.08448597e-06 2.29653292e+04
8.42271227e+03 1.15902568e+00 1.57134755e-14 1.05700639e-18 1.08730118e-06 2.29630391e+04
8.42187219e+03 1.15902568e+00 1.57215343e-14 1.06090468e-18 1.09012431e-06 2.29607490e+04
8.42103210e+03 1.15902568e+00 1.57295992e-14 1.06481814e-18 1.09295532e-06 2.29584589e+04
8.42019202e+03 1.15902568e+00 1.57376703e-14 1.06874689e-18 1.09579430e-06 2.29561689e+04
8.41935194e+03 1.15902567e+00 1.57457477e-14 1.07269092e-18 1.09864120e-06 2.29538788e+04
8.41851185e+03 1.15902567e+00 1.57538312e-14 1.07665037e-18 1.10149613e-06 2.29515887e+04
8.41767177e+03 1.15902567e+00 1.57619208e-14 1.08062523e-18 1.10435902e-06 2.29492987e+04
8.41683168e+03 1.15902566e+00 1.57700167e-14 1.08461564e-18 1.10722998e-06 2.29470086e+04
8.41599160e+03 1.15902566e+00 1.57781188e-14 1.08862158e-18 1.11010896e-06 2.29447185e+04
8.41515152e+03 1.15902566e+00 1.57862272e-14 1.09264320e-18 1.11299606e-06 2.29424285e+04
8.41431143e+03 1.15902566e+00 1.57943417e-14 1.09668048e-18 1.11589121e-06 2.29401384e+04
8.41347135e+03 1.15902565e+00 1.58024625e-14 1.10073357e-18 1.11879455e-06 2.29378483e+04
8.41263126e+03 1.15902565e+00 1.58105895e-14 1.10480245e-18 1.12170599e-06 2.29355583e+04
8.41179118e+03 1.15902565e+00 1.58187227e-14 1.10888725e-18 1.12462564e-06 2.29332682e+04
8.41095110e+03 1.15902564e+00 1.58268622e-14 1.11298800e-18 1.12755347e-06 2.29309781e+04
8.41011101e+03 1.15902564e+00 1.58350079e-14 1.11710480e-18 1.13048956e-06 2.29286880e+04
8.40927093e+03 1.15902564e+00 1.58431599e-14 1.12123765e-18 1.13343385e-06 2.29263980e+04
8.40843084e+03 1.15902563e+00 1.58513181e-14 1.12538670e-18 1.13638646e-06 2.29241079e+04
8.40759076e+03 1.15902563e+00 1.58594826e-14 1.12955194e-18 1.13934734e-06 2.29218178e+04
8.40675068e+03 1.15902563e+00 1.58676534e-14 1.13373351e-18 1.14231658e-06 2.29195278e+04
8.40591059e+03 1.15902563e+00 1.58758304e-14 1.13793140e-18 1.14529413e-06 2.29172377e+04
8.40507051e+03 1.15902562e+00 1.58840138e-14 1.14214575e-18 1.14828010e-06 2.29149476e+04
8.40423042e+03 1.15902562e+00 1.58922034e-14 1.14637656e-18 1.15127443e-06 2.29126576e+04
8.40339034e+03 1.15902562e+00 1.59003993e-14 1.15062397e-18 1.15427722e-06 2.29103675e+04
8.40255026e+03 1.15902561e+00 1.59086016e-14 1.15488797e-18 1.15728843e-06 2.29080774e+04
8.40171017e+03 1.15902561e+00 1.59168101e-14 1.15916871e-18 1.16030815e-06 2.29057874e+04
8.40087009e+03 1.15902561e+00 1.59250249e-14 1.16346618e-18 1.16333634e-06 2.29034973e+04
8.40003000e+03 1.15902560e+00 1.59332461e-14 1.16778052e-18 1.16637309e-06 2.29012072e+04
8.39918992e+03 1.15902560e+00 1.59414736e-14 1.17211173e-18 1.16941836e-06 2.28989172e+04
8.39834983e+03 1.15902560e+00 1.59497074e-14 1.17645995e-18 1.17247225e-06 2.28966271e+04
8.39750975e+03 1.15902560e+00 1.59579476e-14 1.18082518e-18 1.17553471e-06 2.28943370e+04
8.39666967e+03 1.15902559e+00 1.59661941e-14 1.18520757e-18 1.17860583e-06 2.28920469e+04
8.39582958e+03 1.15902559e+00 1.59744470e-14 1.18960710e-18 1.18168558e-06 2.28897569e+04
8.39498950e+03 1.15902559e+00 1.59827062e-14 1.19402393e-18 1.18477405e-06 2.28874668e+04
8.39414941e+03 1.15902558e+00 1.59909718e-14 1.19845805e-18 1.18787118e-06 2.28851767e+04
8.39330933e+03 1.15902558e+00 1.59992438e-14 1.20290960e-18 1.19097709e-06 2.28828867e+04
8.39246925e+03 1.15902558e+00 1.60075221e-14 1.20737859e-18 1.19409174e-06 2.28805966e+04
8.39162916e+03 1.15902557e+00 1.60158068e-14 1.21186517e-18 1.19721521e-06 2.28783065e+04
8.39078908e+03 1.15902557e+00 1.60240979e-14 1.21636932e-18 1.20034745e-06 2.28760165e+04
8.38994899e+03 1.15902557e+00 1.60323954e-14 1.22089119e-18 1.20348856e-06 2.28737264e+04
8.38910891e+03 1.15902556e+00 1.60406993e-14 1.22543080e-18 1.20663853e-06 2.28714363e+04
8.38826883e+03 1.15902556e+00 1.60490096e-14 1.22998827e-18 1.20979742e-06 2.28691463e+04
8.38742874e+03 1.15902556e+00 1.60573263e-14 1.23456361e-18 1.21296519e-06 2.28668562e+04
8.38658866e+03 1.15902556e+00 1.60656494e-14 1.23915699e-18 1.21614195e-06 2.28645661e+04
8.38574857e+03 1.15902555e+00 1.60739789e-14 1.24376837e-18 1.21932765e-06 2.28622760e+04
8.38490849e+03 1.15902555e+00 1.60823149e-14 1.24839793e-18 1.22252240e-06 2.28599860e+04
8.38406841e+03 1.15902555e+00 1.60906573e-14 1.25304565e-18 1.22572613e-06 2.28576959e+04
8.38322832e+03 1.15902554e+00 1.60990062e-14 1.25771170e-18 1.22893897e-06 2.28554058e+04
8.38238824e+03 1.15902554e+00 1.61073615e-14 1.26239607e-18 1.23216085e-06 2.28531158e+04
8.38154815e+03 1.15902554e+00 1.61157232e-14 1.26709891e-18 1.23539188e-06 2.28508257e+04
8.38070807e+03 1.15902553e+00 1.61240914e-14 1.27182022e-18 1.23863202e-06 2.28485356e+04
8.37986799e+03 1.15902553e+00 1.61324661e-14 1.27656016e-18 1.24188137e-06 2.28462456e+04
8.37902790e+03 1.15902553e+00 1.61408473e-14 1.28131873e-18 1.24513988e-06 2.28439555e+04
8.37818782e+03 1.15902552e+00 1.61492349e-14 1.28609607e-18 1.24840763e-06 2.28416654e+04
8.37734773e+03 1.15902552e+00 1.61576290e-14 1.29089219e-18 1.25168461e-06 2.28393754e+04
8.37650765e+03 1.15902552e+00 1.61660296e-14 1.29570726e-18 1.25497092e-06 2.28370853e+04
8.37566757e+03 1.15902551e+00 1.61744368e-14 1.30054125e-18 1.25826648e-06 2.28347952e+04
8.37482748e+03 1.15902551e+00 1.61828504e-14 1.30539434e-18 1.26157143e-06 2.28325051e+04
8.37398740e+03 1.15902551e+00 1.61912705e-14 1.31026653e-18 1.26488570e-06 2.28302151e+04
8.37314731e+03 1.15902550e+00 1.61996971e-14 1.31515796e-18 1.26820940e-06 2.28279250e+04
8.37230723e+03 1.15902550e+00 1.62081303e-14 1.32006864e-18 1.27154248e-06 2.28256349e+04
8.37146715e+03 1.15902550e+00 1.62165700e-14 1.32499874e-18 1.27488506e-06 2.28233449e+04
8.37062706e+03 1.15902549e+00 1.62250162e-14 1.32994825e-18 1.27823707e-06 2.28210548e+04
8.36978698e+03 1.15902549e+00 1.62334690e-14 1.33491734e-18 1.28159864e-06 2.28187647e+04
8.36894689e+03 1.15902549e+00 1.62419283e-14 1.33990599e-18 1.28496970e-06 2.28164747e+04
8.36810681e+03 1.15902548e+00 1.62503942e-14 1.34491439e-18 1.28835037e-06 2.28141846e+04
8.36726673e+03 1.15902548e+00 1.62588666e-14 1.34994253e-18 1.29174060e-06 2.28118945e+04
8.36642664e+03 1.15902548e+00 1.62673456e-14 1.35499055e-18 1.29514047e-06 2.28096045e+04
8.36558656e+03 1.15902547e+00 1.62758312e-14 1.36005849e-18 1.29854998e-06 2.28073144e+04
8.36474647e+03 1.15902547e+00 1.62843233e-14 1.36514649e-18 1.30196920e-06 2.28050243e+04
8.36390639e+03 1.15902547e+00 1.62928220e-14 1.37025455e-18 1.30539809e-06 2.28027343e+04
8.36306631e+03 1.15902546e+00 1.63013274e-14 1.37538285e-18 1.30883677e-06 2.28004442e+04
8.36222622e+03 1.15902546e+00 1.63098393e-14 1.38053138e-18 1.31228517e-06 2.27981541e+04
8.36138614e+03 1.15902546e+00 1.63183578e-14 1.38570032e-18 1.31574342e-06 2.27958640e+04
8.36054605e+03 1.15902545e+00 1.63268829e-14 1.39088965e-18 1.31921146e-06 2.27935740e+04
8.35970597e+03 1.15902545e+00 1.63354147e-14 1.39609956e-18 1.32268940e-06 2.27912839e+04
8.35886589e+03 1.15902545e+00 1.63439531e-14 1.40133004e-18 1.32617719e-06 2.27889938e+04
8.35802580e+03 1.15902544e+00 1.63524981e-14 1.40658127e-18 1.32967495e-06 2.27867038e+04
8.35718572e+03 1.15902544e+00 1.63610497e-14 1.41185324e-18 1.33318261e-06 2.27844137e+04
8.35634563e+03 1.15902543e+00 1.63696080e-14 1.41714612e-18 1.33670029e-06 2.27821236e+04
8.35550555e+03 1.15902543e+00 1.63781729e-14 1.42245993e-18 1.34022795e-06 2.27798336e+04
8.35466547e+03 1.15902543e+00 1.63867445e-14 1.42779482e-18 1.34376568e-06 2.27775435e+04
8.35382538e+03 1.15902542e+00 1.63953228e-14 1.43315080e-18 1.34731345e-06 2.27752534e+04
8.35298530e+03 1.15902542e+00 1.64039077e-14 1.43852805e-18 1.35087136e-06 2.27729634e+04
8.35214521e+03 1.15902542e+00 1.64124993e-14 1.44392657e-18 1.35443937e-06 2.27706733e+04
8.35130513e+03 1.15902541e+00 1.64210976e-14 1.44934654e-18 1.35801759e-06 2.27683832e+04
8.35046505e+03 1.15902541e+00 1.64297025e-14 1.45478795e-18 1.36160596e-06 2.27660931e+04
8.34962496e+03 1.15902541e+00 1.64383142e-14 1.46025099e-18 1.36520460e-06 2.27638031e+04
8.34878488e+03 1.15902540e+00 1.64469325e-14 1.46573565e-18 1.36881345e-06 2.27615130e+04
8.34794479e+03 1.15902540e+00 1.64555576e-14 1.47124210e-18 1.37243263e-06 2.27592229e+04
8.34710471e+03 1.15902540e+00 1.64641894e-14 1.47677039e-18 1.37606211e-06 2.27569329e+04
8.34626463e+03 1.15902539e+00 1.64728278e-14 1.48232063e-18 1.37970196e-06 2.27546428e+04
8.34542454e+03 1.15902539e+00 1.64814731e-14 1.48789288e-18 1.38335216e-06 2.27523527e+04
8.34458446e+03 1.15902538e+00 1.64901250e-14 1.49348730e-18 1.38701282e-06 2.27500627e+04
8.34374437e+03 1.15902538e+00 1.64987837e-14 1.49910389e-18 1.39068389e-06 2.27477726e+04
8.34290429e+03 1.15902538e+00 1.65074491e-14 1.50474283e-18 1.39436548e-06 2.27454825e+04
8.34206421e+03 1.15902537e+00 1.65161213e-14 1.51040413e-18 1.39805753e-06 2.27431925e+04
8.34122412e+03 1.15902537e+00 1.65248003e-14 1.51608797e-18 1.40176017e-06 2.27409024e+04
8.34038404e+03 1.15902537e+00 1.65334860e-14 1.52179437e-18 1.40547335e-06 2.27386123e+04
8.33954395e+03 1.15902536e+00 1.65421785e-14 1.52752349e-18 1.40919718e-06 2.27363222e+04
8.33870387e+03 1.15902536e+00 1.65508777e-14 1.53327535e-18 1.41293161e-06 2.27340322e+04
8.33786379e+03 1.15902535e+00 1.65595838e-14 1.53905013e-18 1.41667675e-06 2.27317421e+04
8.33702370e+03 1.15902535e+00 1.65682966e-14 1.54484783e-18 1.42043255e-06 2.27294520e+04
8.33618362e+03 1.15902535e+00 1.65770162e-14 1.55066865e-18 1.42419914e-06 2.27271620e+04
8.33534353e+03 1.15902534e+00 1.65857427e-14 1.55651259e-18 1.42797645e-06 2.27248719e+04
8.33450345e+03 1.15902534e+00 1.65944759e-14 1.56237983e-18 1.43176462e-06 2.27225818e+04
8.33366337e+03 1.15902534e+00 1.66032160e-14 1.56827039e-18 1.43556358e-06 2.27202918e+04
8.33282328e+03 1.15902533e+00 1.66119629e-14 1.57418444e-18 1.43937344e-06 2.27180017e+04
8.33198320e+03 1.15902533e+00 1.66207166e-14 1.58012201e-18 1.44319418e-06 2.27157116e+04
8.33114311e+03 1.15902532e+00 1.66294771e-14 1.58608327e-18 1.44702588e-06 2.27134216e+04
8.33030303e+03 1.15902532e+00 1.66382445e-14 1.59206825e-18 1.45086853e-06 2.27111315e+04
8.32946295e+03 1.15902532e+00 1.66470188e-14 1.59807712e-18 1.45472222e-06 2.27088414e+04
8.32862286e+03 1.15902531e+00 1.66557999e-14 1.60410990e-18 1.45858690e-06 2.27065513e+04
8.32778278e+03 1.15902531e+00 1.66645878e-14 1.61016676e-18 1.46246269e-06 2.27042613e+04
8.32694269e+03 1.15902530e+00 1.66733827e-14 1.61624774e-18 1.46634956e-06 2.27019712e+04
8.32610261e+03 1.15902530e+00 1.66821844e-14 1.62235303e-18 1.47024760e-06 2.26996811e+04
8.32526253e+03 1.15902530e+00 1.66909930e-14 1.62848262e-18 1.47415678e-06 2.26973911e+04
8.32442244e+03 1.15902529e+00 1.66998085e-14 1.63463671e-18 1.47807720e-06 2.26951010e+04
8.32358236e+03 1.15902529e+00 1.67086309e-14 1.64081531e-18 1.48200883e-06 2.26928109e+04
8.32274227e+03 1.15902529e+00 1.67174602e-14 1.64701863e-18 1.48595177e-06 2.26905209e+04
8.32190219e+03 1.15902528e+00 1.67262963e-14 1.65324667e-18 1.48990599e-06 2.26882308e+04
8.32106211e+03 1.15902528e+00 1.67351395e-14 1.65949962e-18 1.49387160e-06 2.26859407e+04
8.32022202e+03 1.15902527e+00 1.67439895e-14 1.66577751e-18 1.49784855e-06 2.26836507e+04
8.31938194e+03 1.15902527e+00 1.67528465e-14 1.67208052e-18 1.50183694e-06 2.26813606e+04
8.31854185e+03 1.15902527e+00 1.67617104e-14 1.67840867e-18 1.50583676e-06 2.26790705e+04
8.31770177e+03 1.15902526e+00 1.67705812e-14 1.68476216e-18 1.50984810e-06 2.26767805e+04
8.31686169e+03 1.15902526e+00 1.67794590e-14 1.69114100e-18 1.51387092e-06 2.26744904e+04
8.31602160e+03 1.15902525e+00 1.67883438e-14 1.69754539e-18 1.51790534e-06 2.26722003e+04
8.31518152e+03 1.15902525e+00 1.67972355e-14 1.70397535e-18 1.52195131e-06 2.26699102e+04
8.31434143e+03 1.15902525e+00 1.68061342e-14 1.71043107e-18 1.52600896e-06 2.26676202e+04
8.31350135e+03 1.15902524e+00 1.68150398e-14 1.71691258e-18 1.53007822e-06 2.26653301e+04
8.31266127e+03 1.15902524e+00 1.68239525e-14 1.72342006e-18 1.53415922e-06 2.26630400e+04
8.31182118e+03 1.15902523e+00 1.68328721e-14 1.72995354e-18 1.53825193e-06 2.26607500e+04
8.31098110e+03 1.15902523e+00 1.68417988e-14 1.73651323e-18 1.54235644e-06 2.26584599e+04
8.31014101e+03 1.15902522e+00 1.68507324e-14 1.74309914e-18 1.54647273e-06 2.26561698e+04
8.30930093e+03 1.15902522e+00 1.68596730e-14 1.74971146e-18 1.55060089e-06 2.26538798e+04
8.30846085e+03 1.15902522e+00 1.68686207e-14 1.75635023e-18 1.55474090e-06 2.26515897e+04
8.30762076e+03 1.15902521e+00 1.68775754e-14 1.76301564e-18 1.55889287e-06 2.26492996e+04
8.30678068e+03 1.15902521e+00 1.68865371e-14 1.76970772e-18 1.56305675e-06 2.26470096e+04
8.30594059e+03 1.15902520e+00 1.68955059e-14 1.77642666e-18 1.56723266e-06 2.26447195e+04
8.30510051e+03 1.15902520e+00 1.69044817e-14 1.78317249e-18 1.57142056e-06 2.26424294e+04
8.30426043e+03 1.15902520e+00 1.69134646e-14 1.78994543e-18 1.57562057e-06 2.26401393e+04
8.30342034e+03 1.15902519e+00 1.69224545e-14 1.79674548e-18 1.57983264e-06 2.26378493e+04
8.30258026e+03 1.15902519e+00 1.69314515e-14 1.80357284e-18 1.58405688e-06 2.26355592e+04
8.30174017e+03 1.15902518e+00 1.69404555e-14 1.81042756e-18 1.58829327e-06 2.26332691e+04
8.30090009e+03 1.15902518e+00 1.69494666e-14 1.81730983e-18 1.59254191e-06 2.26309791e+04
8.30006001e+03 1.15902517e+00 1.69584849e-14 1.82421969e-18 1.59680277e-06 2.26286890e+04
8.29921992e+03 1.15902517e+00 1.69675102e-14 1.83115732e-18 1.60107595e-06 2.26263989e+04
8.29837984e+03 1.15902517e+00 1.69765426e-14 1.83812277e-18 1.60536143e-06 2.26241089e+04
8.29753975e+03 1.15902516e+00 1.69855821e-14 1.84511624e-18 1.60965930e-06 2.26218188e+04
8.29669967e+03 1.15902516e+00 1.69946288e-14 1.85213776e-18 1.61396955e-06 2.26195287e+04
8.29585959e+03 1.15902515e+00 1.70036825e-14 1.85918753e-18 1.61829227e-06 2.26172387e+04
8.29501950e+03 1.15902515e+00 1.70127434e-14 1.86626561e-18 1.62262744e-06 2.26149486e+04
8.29417942e+03 1.15902514e+00 1.70218114e-14 1.87337216e-18 1.62697517e-06 2.26126585e+04
8.29333933e+03 1.15902514e+00 1.70308866e-14 1.88050725e-18 1.63133541e-06 2.26103684e+04
8.29249925e+03 1.15902514e+00 1.70399689e-14 1.88767107e-18 1.63570829e-06 2.26080784e+04
8.29165917e+03 1.15902513e+00 1.70490583e-14 1.89486367e-18 1.64009378e-06 2.26057883e+04
8.29081908e+03 1.15902513e+00 1.70581550e-14 1.90208524e-18 1.64449197e-06 2.26034982e+04
8.28997900e+03 1.15902512e+00 1.70672588e-14 1.90933583e-18 1.64890284e-06 2.26012082e+04
8.28913891e+03 1.15902512e+00 1.70763697e-14 1.91661564e-18 1.65332650e-06 2.25989181e+04
8.28829883e+03 1.15902511e+00 1.70854879e-14 1.92392471e-18 1.65776291e-06 2.25966280e+04
8.28745875e+03 1.15902511e+00 1.70946132e-14 1.93126325e-18 1.66221220e-06 2.25943380e+04
8.28661866e+03 1.15902510e+00 1.71037458e-14 1.93863131e-18 1.66667433e-06 2.25920479e+04
8.28577858e+03 1.15902510e+00 1.71128855e-14 1.94602908e-18 1.67114939e-06 2.25897578e+04
